date,state,fips,cases,deaths,weekday
2020-04-18,Iowa,19,2513,74,Saturday
2020-04-18,Kansas,20,1818,86,Saturday
2020-04-18,Kentucky,21,2707,145,Saturday
2020-04-18,Louisiana,22,23580,1267,Saturday
2020-04-18,Maine,23,847,32,Saturday
2020-04-18,Maryland,24,12379,534,Saturday
2020-04-18,Massachusetts,25,36372,1560,Saturday
2020-04-18,Michigan,26,30717,2307,Saturday
2020-04-18,Minnesota,27,2213,121,Saturday
2020-04-18,Mississippi,28,3974,152,Saturday
2020-04-18,Missouri,29,5517,194,Saturday
2020-04-18,Montana,30,426,10,Saturday
2020-04-18,Nebraska,31,1348,28,Saturday
2020-04-18,Nevada,32,3626,155,Saturday
2020-04-18,New Hampshire,33,1342,38,Saturday
2020-04-18,New Jersey,34,81420,4070,Saturday
2020-04-18,New Mexico,35,1798,53,Saturday
2020-04-18,New York,36,240542,17141,Saturday
2020-04-18,North Carolina,37,6140,175,Saturday
2020-04-18,North Dakota,38,528,9,Saturday
2020-04-18,Northern Mariana Islands,69,14,2,Saturday
2020-04-18,Ohio,39,10222,451,Saturday
2020-04-18,Oklahoma,40,2570,139,Saturday
2020-04-18,Oregon,41,1844,72,Saturday
2020-04-18,Pennsylvania,42,31742,1150,Saturday
2020-04-18,Puerto Rico,72,1118,60,Saturday
2020-04-18,Rhode Island,44,4491,137,Saturday
2020-04-18,South Carolina,45,4246,119,Saturday
2020-04-18,South Dakota,46,1541,7,Saturday
2020-04-18,Tennessee,47,6624,148,Saturday
2020-04-18,Texas,48,18927,487,Saturday
2020-04-18,Utah,49,2942,25,Saturday
2020-04-18,Vermont,50,803,36,Saturday
2020-04-18,Virgin Islands,78,53,3,Saturday
2020-04-18,Virginia,51,8052,258,Saturday
2020-04-18,Washington,53,11802,629,Saturday
2020-04-18,West Virginia,54,825,18,Saturday
2020-04-18,Wisconsin,55,4199,212,Saturday
2020-04-18,Wyoming,56,412,2,Saturday
2020-04-19,Alabama,01,4903,160,Sunday
2020-04-19,Alaska,02,317,7,Sunday
2020-04-19,Arizona,04,4929,188,Sunday
2020-04-19,Arkansas,05,1781,39,Sunday
2020-04-19,California,06,31544,1176,Sunday
2020-04-19,Colorado,08,9730,421,Sunday
2020-04-19,Connecticut,09,17962,1127,Sunday
2020-04-19,Delaware,10,2538,67,Sunday
2020-04-19,District of Columbia,11,2793,96,Sunday
2020-04-19,Florida,12,26306,773,Sunday
2020-04-19,Georgia,13,17619,682,Sunday
2020-04-19,Guam,66,808,6,Sunday
2020-04-19,Hawaii,15,574,10,Sunday
2020-04-19,Idaho,16,1672,45,Sunday
2020-04-19,Illinois,17,30357,1302,Sunday
2020-04-19,Indiana,18,11210,562,Sunday
2020-04-19,Iowa,19,2915,75,Sunday
2020-04-19,Kansas,20,1896,94,Sunday
2020-04-19,Kentucky,21,2960,149,Sunday
2020-04-19,Louisiana,22,23928,1296,Sunday
2020-04-19,Maine,23,867,34,Sunday
2020-04-19,Maryland,24,12892,548,Sunday
2020-04-19,Massachusetts,25,38077,1706,Sunday
2020-04-19,Michigan,26,31348,2389,Sunday
2020-04-19,Minnesota,27,2356,134,Sunday
2020-04-19,Mississippi,28,4274,159,Sunday
2020-04-19,Missouri,29,5667,196,Sunday
2020-04-19,Montana,30,433,10,Sunday
2020-04-19,Nebraska,31,1473,28,Sunday
2020-04-19,Nevada,32,3741,158,Sunday
2020-04-19,New Hampshire,33,1392,41,Sunday
2020-04-19,New Jersey,34,85301,4202,Sunday
2020-04-19,New Mexico,35,1845,55,Sunday
2020-04-19,New York,36,246741,17793,Sunday
2020-04-19,North Carolina,37,6493,183,Sunday
2020-04-19,North Dakota,38,585,10,Sunday
2020-04-19,Northern Mariana Islands,69,14,2,Sunday
2020-04-19,Ohio,39,11602,471,Sunday
2020-04-19,Oklahoma,40,2599,140,Sunday
2020-04-19,Oregon,41,1910,74,Sunday
2020-04-19,Pennsylvania,42,32992,1285,Sunday
2020-04-19,Puerto Rico,72,1213,41,Sunday
2020-04-19,Rhode Island,44,4706,150,Sunday
2020-04-19,South Carolina,45,4377,120,Sunday
2020-04-19,South Dakota,46,1635,7,Sunday
2020-04-19,Tennessee,47,6824,151,Sunday
2020-04-19,Texas,48,19441,503,Sunday
2020-04-19,Utah,49,3071,27,Sunday
2020-04-19,Vermont,50,812,36,Sunday
2020-04-19,Virgin Islands,78,53,3,Sunday
2020-04-19,Virginia,51,8536,277,Sunday
2020-04-19,Washington,53,11805,637,Sunday
2020-04-19,West Virginia,54,890,20,Sunday
2020-04-19,Wisconsin,55,4346,222,Sunday
2020-04-19,Wyoming,56,422,2,Sunday
2020-04-20,Alabama,01,5078,164,Monday
2020-04-20,Alaska,02,319,7,Monday
2020-04-20,Arizona,04,5064,191,Monday
2020-04-20,Arkansas,05,1971,42,Monday
2020-04-20,California,06,33862,1223,Monday
2020-04-20,Colorado,08,10106,448,Monday
2020-04-20,Connecticut,09,19815,1331,Monday
2020-04-20,Delaware,10,2745,72,Monday
2020-04-20,District of Columbia,11,2927,105,Monday
2020-04-20,Florida,12,27050,822,Monday
2020-04-20,Georgia,13,18447,767,Monday
2020-04-20,Guam,66,811,6,Monday
2020-04-20,Hawaii,15,578,10,Monday
2020-04-20,Idaho,16,1736,48,Monday
2020-04-20,Illinois,17,31508,1359,Monday
2020-04-20,Indiana,18,11686,569,Monday
2020-04-20,Iowa,19,3175,79,Monday
2020-04-20,Kansas,20,2029,101,Monday
2020-04-20,Kentucky,21,3050,155,Monday
2020-04-20,Louisiana,22,24523,1328,Monday
2020-04-20,Maine,23,875,35,Monday
2020-04-20,Maryland,24,13750,582,Monday
2020-04-20,Massachusetts,25,39643,1809,Monday
2020-04-20,Michigan,26,31927,2466,Monday
2020-04-20,Minnesota,27,2470,143,Monday
2020-04-20,Mississippi,28,4512,169,Monday
2020-04-20,Missouri,29,5807,201,Monday
2020-04-20,Montana,30,433,12,Monday
2020-04-20,Nebraska,31,1646,33,Monday
2020-04-20,Nevada,32,3830,163,Monday
2020-04-20,New Hampshire,33,1447,42,Monday
2020-04-20,New Jersey,34,88806,4377,Monday
2020-04-20,New Mexico,35,1971,58,Monday
2020-04-20,New York,36,251608,18412,Monday
2020-04-20,North Carolina,37,6764,187,Monday
2020-04-20,North Dakota,38,627,13,Monday
2020-04-20,Northern Mariana Islands,69,14,2,Monday
2020-04-20,Ohio,39,12919,509,Monday
2020-04-20,Oklahoma,40,2680,143,Monday
2020-04-20,Oregon,41,1956,75,Monday
2020-04-20,Pennsylvania,42,34005,1366,Monday
2020-04-20,Puerto Rico,72,1252,42,Monday
2020-04-20,Rhode Island,44,5090,155,Monday
2020-04-20,South Carolina,45,4439,124,Monday
2020-04-20,South Dakota,46,1685,7,Monday
2020-04-20,Tennessee,47,6994,156,Monday
2020-04-20,Texas,48,20035,523,Monday
2020-04-20,Utah,49,3213,28,Monday
2020-04-20,Vermont,50,816,37,Monday
2020-04-20,Virgin Islands,78,54,3,Monday
2020-04-20,Virginia,51,8989,300,Monday
2020-04-20,Washington,53,12191,661,Monday
2020-04-20,West Virginia,54,908,26,Monday
2020-04-20,Wisconsin,55,4499,231,Monday
2020-04-20,Wyoming,56,426,2,Monday
2020-04-21,Alabama,01,5327,186,Tuesday
2020-04-21,Alaska,02,327,7,Tuesday
2020-04-21,Arizona,04,5251,213,Tuesday
2020-04-21,Arkansas,05,2262,43,Tuesday
2020-04-21,California,06,35844,1316,Tuesday
2020-04-21,Colorado,08,10447,484,Tuesday
2020-04-21,Connecticut,09,20360,1423,Tuesday
2020-04-21,Delaware,10,2931,82,Tuesday
2020-04-21,District of Columbia,11,3098,112,Tuesday
2020-04-21,Florida,12,27861,866,Tuesday
2020-04-21,Georgia,13,19189,810,Tuesday
2020-04-21,Guam,66,852,6,Tuesday
2020-04-21,Hawaii,15,580,12,Tuesday
2020-04-21,Idaho,16,1766,51,Tuesday
2020-04-21,Illinois,17,33059,1479,Tuesday
2020-04-21,Indiana,18,12097,630,Tuesday
2020-04-21,Iowa,19,3641,83,Tuesday
2020-04-21,Kansas,20,2113,107,Tuesday
2020-04-21,Kentucky,21,3193,172,Tuesday
2020-04-21,Louisiana,22,24854,1405,Tuesday
2020-04-21,Maine,23,888,36,Tuesday
2020-04-21,Maryland,24,14261,652,Tuesday
2020-04-21,Massachusetts,25,41199,1961,Tuesday
2020-04-21,Michigan,26,32935,2698,Tuesday
2020-04-21,Minnesota,27,2567,160,Tuesday
2020-04-21,Mississippi,28,4716,183,Tuesday
2020-04-21,Missouri,29,5941,221,Tuesday
2020-04-21,Montana,30,437,12,Tuesday
2020-04-21,Nebraska,31,1726,38,Tuesday
2020-04-21,Nevada,32,3937,163,Tuesday
2020-04-21,New Hampshire,33,1491,42,Tuesday
2020-04-21,New Jersey,34,92387,4753,Tuesday
2020-04-21,New Mexico,35,2072,65,Tuesday
2020-04-21,New York,36,255932,19040,Tuesday
2020-04-21,North Carolina,37,6951,217,Tuesday
2020-04-21,North Dakota,38,644,13,Tuesday
2020-04-21,Northern Mariana Islands,69,14,2,Tuesday
2020-04-21,Ohio,39,13725,557,Tuesday
2020-04-21,Oklahoma,40,2807,164,Tuesday
2020-04-21,Oregon,41,2002,78,Tuesday
2020-04-21,Pennsylvania,42,35384,1620,Tuesday
2020-04-21,Puerto Rico,72,915,43,Tuesday
2020-04-21,Rhode Island,44,5500,171,Tuesday
2020-04-21,South Carolina,45,4608,135,Tuesday
2020-04-21,South Dakota,46,1755,8,Tuesday
2020-04-21,Tennessee,47,7317,159,Tuesday
2020-04-21,Texas,48,20949,552,Tuesday
2020-04-21,Utah,49,3301,32,Tuesday
2020-04-21,Vermont,50,818,39,Tuesday
2020-04-21,Virgin Islands,78,54,3,Tuesday
2020-04-21,Virginia,51,9629,325,Tuesday
2020-04-21,Washington,53,12345,683,Tuesday
2020-04-21,West Virginia,54,929,26,Tuesday
2020-04-21,Wisconsin,55,4620,243,Tuesday
2020-04-21,Wyoming,56,441,6,Tuesday
2020-04-22,Alabama,01,5610,201,Wednesday
2020-04-22,Alaska,02,333,7,Wednesday
2020-04-22,Arizona,04,5459,236,Wednesday
2020-04-22,Arkansas,05,2392,44,Wednesday
2020-04-22,California,06,37573,1425,Wednesday
2020-04-22,Colorado,08,10878,526,Wednesday
2020-04-22,Connecticut,09,22469,1544,Wednesday
2020-04-22,Delaware,10,3200,89,Wednesday
2020-04-22,District of Columbia,11,3206,127,Wednesday
2020-04-22,Florida,12,28301,926,Wednesday
2020-04-22,Georgia,13,20099,837,Wednesday
2020-04-22,Guam,66,911,6,Wednesday
2020-04-22,Hawaii,15,586,12,Wednesday
2020-04-22,Idaho,16,1802,54,Wednesday
2020-04-22,Illinois,17,35108,1577,Wednesday
2020-04-22,Indiana,18,12438,661,Wednesday
2020-04-22,Iowa,19,3764,90,Wednesday
2020-04-22,Kansas,20,2290,111,Wednesday
2020-04-22,Kentucky,21,3373,185,Wednesday
2020-04-22,Louisiana,22,25317,1532,Wednesday
2020-04-22,Maine,23,907,39,Wednesday
2020-04-22,Maryland,24,14842,698,Wednesday
2020-04-22,Massachusetts,25,42944,2182,Wednesday
2020-04-22,Michigan,26,33929,2812,Wednesday
2020-04-22,Minnesota,27,2721,179,Wednesday
2020-04-22,Mississippi,28,4894,193,Wednesday
2020-04-22,Missouri,29,6137,236,Wednesday
2020-04-22,Montana,30,439,14,Wednesday
2020-04-22,Nebraska,31,1826,42,Wednesday
2020-04-22,Nevada,32,4081,187,Wednesday
2020-04-22,New Hampshire,33,1588,48,Wednesday
2020-04-22,New Jersey,34,95865,5063,Wednesday
2020-04-22,New Mexico,35,2210,71,Wednesday
2020-04-22,New York,36,261591,19647,Wednesday
2020-04-22,North Carolina,37,7220,242,Wednesday
2020-04-22,North Dakota,38,679,14,Wednesday
2020-04-22,Northern Mariana Islands,69,14,2,Wednesday
2020-04-22,Ohio,39,14117,610,Wednesday
2020-04-22,Oklahoma,40,2894,169,Wednesday
2020-04-22,Oregon,41,2059,78,Wednesday
2020-04-22,Pennsylvania,42,36763,1720,Wednesday
2020-04-22,Puerto Rico,72,915,46,Wednesday
2020-04-22,Rhode Island,44,5841,181,Wednesday
2020-04-22,South Carolina,45,4761,140,Wednesday
2020-04-22,South Dakota,46,1858,9,Wednesday
2020-04-22,Tennessee,47,7681,169,Wednesday
2020-04-22,Texas,48,21769,571,Wednesday
2020-04-22,Utah,49,3451,34,Wednesday
2020-04-22,Vermont,50,823,39,Wednesday
2020-04-22,Virgin Islands,78,54,3,Wednesday
2020-04-22,Virginia,51,10265,349,Wednesday
2020-04-22,Washington,53,12539,696,Wednesday
2020-04-22,West Virginia,54,939,29,Wednesday
2020-04-22,Wisconsin,55,4845,247,Wednesday
2020-04-22,Wyoming,56,447,6,Wednesday
2020-04-23,Alabama,01,5832,197,Thursday
2020-04-23,Alaska,02,335,7,Thursday
2020-04-23,Arizona,04,5769,257,Thursday
2020-04-23,Arkansas,05,2599,45,Thursday
2020-04-23,California,06,39534,1548,Thursday
2020-04-23,Colorado,08,11262,557,Thursday
2020-04-23,Connecticut,09,23100,1639,Thursday
2020-04-23,Delaware,10,3308,92,Thursday
2020-04-23,District of Columbia,11,3361,139,Thursday
2020-04-23,Florida,12,29640,986,Thursday
2020-04-23,Georgia,13,20905,871,Thursday
2020-04-23,Guam,66,979,6,Thursday
2020-04-23,Hawaii,15,590,12,Thursday
2020-04-23,Idaho,16,1836,54,Thursday
2020-04-23,Illinois,17,36935,1696,Thursday
2020-04-23,Indiana,18,13039,706,Thursday
2020-04-23,Iowa,19,3939,96,Thursday
2020-04-23,Kansas,20,2625,112,Thursday
2020-04-23,Kentucky,21,3548,194,Thursday
2020-04-23,Louisiana,22,25798,1599,Thursday
2020-04-23,Maine,23,937,44,Thursday
2020-04-23,Maryland,24,15805,748,Thursday
2020-04-23,Massachusetts,25,46023,2360,Thursday
2020-04-23,Michigan,26,35252,2977,Thursday
2020-04-23,Minnesota,27,2942,200,Thursday
2020-04-23,Mississippi,28,5153,201,Thursday
2020-04-23,Missouri,29,6321,248,Thursday
2020-04-23,Montana,30,442,14,Thursday
2020-04-23,Nebraska,31,2190,46,Thursday
2020-04-23,Nevada,32,4208,195,Thursday
2020-04-23,New Hampshire,33,1670,51,Thursday
2020-04-23,New Jersey,34,99989,5368,Thursday
2020-04-23,New Mexico,35,2379,78,Thursday
2020-04-23,New York,36,267932,20212,Thursday
2020-04-23,North Carolina,37,7608,253,Thursday
2020-04-23,North Dakota,38,709,15,Thursday
2020-04-23,Northern Mariana Islands,69,14,2,Thursday
2020-04-23,Ohio,39,14694,656,Thursday
2020-04-23,Oklahoma,40,3017,179,Thursday
2020-04-23,Oregon,41,2127,83,Thursday
2020-04-23,Pennsylvania,42,38334,1723,Thursday
2020-04-23,Puerto Rico,72,1230,69,Thursday
2020-04-23,Rhode Island,44,6256,189,Thursday
2020-04-23,South Carolina,45,4917,150,Thursday
2020-04-23,South Dakota,46,1956,9,Thursday
2020-04-23,Tennessee,47,8169,172,Thursday
2020-04-23,Texas,48,22706,601,Thursday
2020-04-23,Utah,49,3621,35,Thursday
2020-04-23,Vermont,50,825,42,Thursday
2020-04-23,Virgin Islands,78,54,3,Thursday
2020-04-23,Virginia,51,10999,375,Thursday
2020-04-23,Washington,53,12906,717,Thursday
2020-04-23,West Virginia,54,981,31,Thursday
2020-04-23,Wisconsin,55,5052,257,Thursday
2020-04-23,Wyoming,56,453,7,Thursday
2020-04-24,Alabama,01,6026,209,Friday
2020-04-24,Alaska,02,337,7,Friday
2020-04-24,Arizona,04,6045,268,Friday
2020-04-24,Arkansas,05,2810,47,Friday
2020-04-24,California,06,41368,1619,Friday
2020-04-24,Colorado,08,12255,672,Friday
2020-04-24,Connecticut,09,23921,1764,Friday
2020-04-24,Delaware,10,3442,100,Friday
2020-04-24,District of Columbia,11,3528,153,Friday
2020-04-24,Florida,12,30525,1045,Friday
2020-04-24,Georgia,13,21575,889,Friday
2020-04-24,Guam,66,997,6,Friday
2020-04-24,Hawaii,15,595,13,Friday
2020-04-24,Idaho,16,1870,54,Friday
2020-04-24,Illinois,17,39658,1804,Friday
2020-04-24,Indiana,18,13680,741,Friday
2020-04-24,Iowa,19,4459,107,Friday
2020-04-24,Kansas,20,2841,117,Friday
2020-04-24,Kentucky,21,3779,203,Friday
2020-04-24,Louisiana,22,26199,1660,Friday
2020-04-24,Maine,23,965,47,Friday
2020-04-24,Maryland,24,16693,798,Friday
2020-04-24,Massachusetts,25,50969,2556,Friday
2020-04-24,Michigan,26,36627,3084,Friday
2020-04-24,Minnesota,27,3185,221,Friday
2020-04-24,Mississippi,28,5434,209,Friday
2020-04-24,Missouri,29,6625,267,Friday
2020-04-24,Montana,30,444,14,Friday
2020-04-24,Nebraska,31,2474,50,Friday
2020-04-24,Nevada,32,4398,203,Friday
2020-04-24,New Hampshire,33,1720,53,Friday
2020-04-24,New Jersey,34,102196,5617,Friday
2020-04-24,New Mexico,35,2524,84,Friday
2020-04-24,New York,36,276218,20759,Friday
2020-04-24,North Carolina,37,8052,270,Friday
2020-04-24,North Dakota,38,748,15,Friday
2020-04-24,Northern Mariana Islands,69,14,2,Friday
2020-04-24,Ohio,39,15169,690,Friday
2020-04-24,Oklahoma,40,3120,188,Friday
2020-04-24,Oregon,41,2177,86,Friday
2020-04-24,Pennsylvania,42,40298,1786,Friday
2020-04-24,Puerto Rico,72,1276,77,Friday
2020-04-24,Rhode Island,44,6699,202,Friday
2020-04-24,South Carolina,45,5070,157,Friday
2020-04-24,South Dakota,46,2040,10,Friday
2020-04-24,Tennessee,47,8618,172,Friday
2020-04-24,Texas,48,23650,625,Friday
2020-04-24,Utah,49,3782,39,Friday
2020-04-24,Vermont,50,827,43,Friday
2020-04-24,Virgin Islands,78,54,3,Friday
2020-04-24,Virginia,51,11595,413,Friday
2020-04-24,Washington,53,13120,731,Friday
2020-04-24,West Virginia,54,1010,32,Friday
2020-04-24,Wisconsin,55,5356,262,Friday
2020-04-24,Wyoming,56,473,7,Friday
2020-04-25,Alabama,01,6213,213,Saturday
2020-04-25,Alaska,02,337,7,Saturday
2020-04-25,Arizona,04,6280,275,Saturday
2020-04-25,Arkansas,05,2909,48,Saturday
2020-04-25,California,06,42590,1692,Saturday
2020-04-25,Colorado,08,12967,670,Saturday
2020-04-25,Connecticut,09,24582,1862,Saturday
2020-04-25,Delaware,10,3576,112,Saturday
2020-04-25,District of Columbia,11,3699,165,Saturday
2020-04-25,Florida,12,30831,1054,Saturday
2020-04-25,Georgia,13,22225,897,Saturday
2020-04-25,Guam,66,997,6,Saturday
2020-04-25,Hawaii,15,597,14,Saturday
2020-04-25,Idaho,16,1887,56,Saturday
2020-04-25,Illinois,17,41777,1884,Saturday
2020-04-25,Indiana,18,14395,785,Saturday
2020-04-25,Iowa,19,5109,112,Saturday
2020-04-25,Kansas,20,3090,119,Saturday
2020-04-25,Kentucky,21,3905,208,Saturday
2020-04-25,Louisiana,22,26571,1703,Saturday
2020-04-25,Maine,23,990,50,Saturday
2020-04-25,Maryland,24,17844,875,Saturday
2020-04-25,Massachusetts,25,53348,2730,Saturday
2020-04-25,Michigan,26,37184,3273,Saturday
2020-04-25,Minnesota,27,3446,244,Saturday
2020-04-25,Mississippi,28,5718,221,Saturday
2020-04-25,Missouri,29,6826,280,Saturday
2020-04-25,Montana,30,445,14,Saturday
2020-04-25,Nebraska,31,2898,52,Saturday
2020-04-25,Nevada,32,4539,206,Saturday
2020-04-25,New Hampshire,33,1793,60,Saturday
2020-04-25,New Jersey,34,105523,5863,Saturday
2020-04-25,New Mexico,35,2662,93,Saturday
2020-04-25,New York,36,286901,21326,Saturday
2020-04-25,North Carolina,37,8542,300,Saturday
2020-04-25,North Dakota,38,803,16,Saturday
2020-04-25,Northern Mariana Islands,69,14,2,Saturday
2020-04-25,Ohio,39,15587,711,Saturday
2020-04-25,Oklahoma,40,3193,194,Saturday
2020-04-25,Oregon,41,2253,87,Saturday
2020-04-25,Pennsylvania,42,41626,1842,Saturday
2020-04-25,Puerto Rico,72,1307,83,Saturday
2020-04-25,Rhode Island,44,7129,215,Saturday
2020-04-25,South Carolina,45,5253,166,Saturday
2020-04-25,South Dakota,46,2147,10,Saturday
2020-04-25,Tennessee,47,8918,179,Saturday
2020-04-25,Texas,48,24494,662,Saturday
2020-04-25,Utah,49,3950,41,Saturday
2020-04-25,Vermont,50,843,45,Saturday
2020-04-25,Virgin Islands,78,55,3,Saturday
2020-04-25,Virginia,51,12365,436,Saturday
2020-04-25,Washington,53,13484,743,Saturday
2020-04-25,West Virginia,54,1025,33,Saturday
2020-04-25,Wisconsin,55,5687,266,Saturday
2020-04-25,Wyoming,56,473,7,Saturday
2020-04-26,Alabama,01,6421,219,Sunday
2020-04-26,Alaska,02,339,7,Sunday
2020-04-26,Arizona,04,6526,277,Sunday
2020-04-26,Arkansas,05,3001,50,Sunday
2020-04-26,California,06,43691,1716,Sunday
2020-04-26,Colorado,08,13440,678,Sunday
2020-04-26,Connecticut,09,25269,1925,Sunday
2020-04-26,Delaware,10,4034,120,Sunday
2020-04-26,District of Columbia,11,3841,178,Sunday
2020-04-26,Florida,12,31520,1073,Sunday
2020-04-26,Georgia,13,22459,907,Sunday
2020-04-26,Guam,66,997,6,Sunday
2020-04-26,Hawaii,15,599,14,Sunday
2020-04-26,Idaho,16,1897,56,Sunday
2020-04-26,Illinois,17,43903,1943,Sunday
2020-04-26,Indiana,18,15012,813,Sunday
2020-04-26,Iowa,19,5490,118,Sunday
2020-04-26,Kansas,20,3197,120,Sunday
2020-04-26,Kentucky,21,4074,211,Sunday
2020-04-26,Louisiana,22,26832,1729,Sunday
2020-04-26,Maine,23,1015,50,Sunday
2020-04-26,Maryland,24,18664,910,Sunday
2020-04-26,Massachusetts,25,54938,2899,Sunday
2020-04-26,Michigan,26,37751,3314,Sunday
2020-04-26,Minnesota,27,3602,272,Sunday
2020-04-26,Mississippi,28,5911,227,Sunday
2020-04-26,Missouri,29,6997,282,Sunday
2020-04-26,Montana,30,448,14,Sunday
2020-04-26,Nebraska,31,3126,54,Sunday
2020-04-26,Nevada,32,4638,206,Sunday
2020-04-26,New Hampshire,33,1864,60,Sunday
2020-04-26,New Jersey,34,109038,5938,Sunday
2020-04-26,New Mexico,35,2728,99,Sunday
2020-04-26,New York,36,292914,21804,Sunday
2020-04-26,North Carolina,37,8830,309,Sunday
2020-04-26,North Dakota,38,867,17,Sunday
2020-04-26,Northern Mariana Islands,69,14,2,Sunday
2020-04-26,Ohio,39,15963,728,Sunday
2020-04-26,Oklahoma,40,3253,195,Sunday
2020-04-26,Oregon,41,2311,91,Sunday
2020-04-26,Pennsylvania,42,42709,1871,Sunday
2020-04-26,Puerto Rico,72,1371,84,Sunday
2020-04-26,Rhode Island,44,7439,226,Sunday
2020-04-26,South Carolina,45,5490,174,Sunday
2020-04-26,South Dakota,46,2213,11,Sunday
2020-04-26,Tennessee,47,9435,182,Sunday
2020-04-26,Texas,48,25209,676,Sunday
2020-04-26,Utah,49,4123,41,Sunday
2020-04-26,Vermont,50,851,45,Sunday
2020-04-26,Virgin Islands,78,57,4,Sunday
2020-04-26,Virginia,51,12969,448,Sunday
2020-04-26,Washington,53,13663,757,Sunday
2020-04-26,West Virginia,54,1053,34,Sunday
2020-04-26,Wisconsin,55,5911,274,Sunday
2020-04-26,Wyoming,56,502,7,Sunday
2020-04-27,Alabama,01,6539,228,Monday
2020-04-27,Alaska,02,343,7,Monday
2020-04-27,Arizona,04,6716,277,Monday
2020-04-27,Arkansas,05,3069,51,Monday
2020-04-27,California,06,45208,1800,Monday
2020-04-27,Colorado,08,13804,705,Monday
2020-04-27,Connecticut,09,25997,2012,Monday
2020-04-27,Delaware,10,4162,125,Monday
2020-04-27,District of Columbia,11,3892,185,Monday
2020-04-27,Florida,12,32130,1087,Monday
2020-04-27,Georgia,13,23229,981,Monday
2020-04-27,Guam,66,1113,6,Monday
2020-04-27,Hawaii,15,600,16,Monday
2020-04-27,Idaho,16,1917,58,Monday
2020-04-27,Illinois,17,45883,1992,Monday
2020-04-27,Indiana,18,16137,932,Monday
2020-04-27,Iowa,19,5868,127,Monday
2020-04-27,Kansas,20,3406,126,Monday
2020-04-27,Kentucky,21,4146,216,Monday
2020-04-27,Louisiana,22,27111,1740,Monday
2020-04-27,Maine,23,1023,51,Monday
2020-04-27,Maryland,24,19574,945,Monday
2020-04-27,Massachusetts,25,56462,3003,Monday
2020-04-27,Michigan,26,38190,3406,Monday
2020-04-27,Minnesota,27,3816,286,Monday
2020-04-27,Mississippi,28,6094,229,Monday
2020-04-27,Missouri,29,7171,296,Monday
2020-04-27,Montana,30,449,14,Monday
2020-04-27,Nebraska,31,3487,54,Monday
2020-04-27,Nevada,32,4708,219,Monday
2020-04-27,New Hampshire,33,1938,60,Monday
2020-04-27,New Jersey,34,111188,6044,Monday
2020-04-27,New Mexico,35,2825,104,Monday
2020-04-27,New York,36,296991,22267,Monday
2020-04-27,North Carolina,37,9035,331,Monday
2020-04-27,North Dakota,38,942,19,Monday
2020-04-27,Northern Mariana Islands,69,14,2,Monday
2020-04-27,Ohio,39,16325,753,Monday
2020-04-27,Oklahoma,40,3280,197,Monday
2020-04-27,Oregon,41,2354,92,Monday
2020-04-27,Pennsylvania,42,43728,1946,Monday
2020-04-27,Puerto Rico,72,1388,84,Monday
2020-04-27,Rhode Island,44,7708,233,Monday
2020-04-27,South Carolina,45,5613,177,Monday
2020-04-27,South Dakota,46,2246,11,Monday
2020-04-27,Tennessee,47,9739,184,Monday
2020-04-27,Texas,48,25963,699,Monday
2020-04-27,Utah,49,4236,41,Monday
2020-04-27,Vermont,50,855,46,Monday
2020-04-27,Virgin Islands,78,59,4,Monday
2020-04-27,Virginia,51,13534,458,Monday
2020-04-27,Washington,53,13864,771,Monday
2020-04-27,West Virginia,54,1077,37,Monday
2020-04-27,Wisconsin,55,6081,281,Monday
2020-04-27,Wyoming,56,520,7,Monday
2020-04-28,Alabama,01,6750,242,Tuesday
2020-04-28,Alaska,02,349,7,Tuesday
2020-04-28,Arizona,04,6948,297,Tuesday
2020-04-28,Arkansas,05,3127,57,Tuesday
2020-04-28,California,06,46570,1884,Tuesday
2020-04-28,Colorado,08,14239,734,Tuesday
2020-04-28,Connecticut,09,26312,2089,Tuesday
2020-04-28,Delaware,10,4575,137,Tuesday
2020-04-28,District of Columbia,11,3994,190,Tuesday
2020-04-28,Florida,12,32838,1170,Tuesday
2020-04-28,Georgia,13,23607,1022,Tuesday
2020-04-28,Guam,66,1114,6,Tuesday
2020-04-28,Hawaii,15,602,16,Tuesday
2020-04-28,Idaho,16,1952,60,Tuesday
2020-04-28,Illinois,17,48102,2132,Tuesday
2020-04-28,Indiana,18,16783,992,Tuesday
2020-04-28,Iowa,19,6376,136,Tuesday
2020-04-28,Kansas,20,3601,127,Tuesday
2020-04-28,Kentucky,21,4375,231,Tuesday
2020-04-28,Louisiana,22,27329,1801,Tuesday
2020-04-28,Maine,23,1040,51,Tuesday
2020-04-28,Maryland,24,20200,1016,Tuesday
2020-04-28,Massachusetts,25,58302,3153,Tuesday
2020-04-28,Michigan,26,39234,3566,Tuesday
2020-04-28,Minnesota,27,4181,301,Tuesday
2020-04-28,Mississippi,28,6342,239,Tuesday
2020-04-28,Missouri,29,7306,324,Tuesday
2020-04-28,Montana,30,451,15,Tuesday
2020-04-28,Nebraska,31,3613,56,Tuesday
2020-04-28,Nevada,32,4812,225,Tuesday
2020-04-28,New Hampshire,33,2010,60,Tuesday
2020-04-28,New Jersey,34,113856,6442,Tuesday
2020-04-28,New Mexico,35,2975,110,Tuesday
2020-04-28,New York,36,300276,22777,Tuesday
2020-04-28,North Carolina,37,9568,353,Tuesday
